ID Customer,Zone,Country,Product,Sales Channel,Priority,Date Order,Order ID,Send Date,units, Unit Price, Unit Cost, Total Sales, Total Cost, Benefit
C5796,Australia and Oceania,Palau,Meat,Online,Low,6/2/2022,579687440,6/5/2022,1250,  421.89 € ,  364.69 € ,"  527,362.50 € ","  455,862.50 € ",  57.20 € 
C4564,Africa,Angola,Lemon,Online,High,1/27/2020,456428134,3/6/2020,6083,  81.73 € ,  56.67 € ,"  497,163.59 € ","  344,723.61 € ",  25.06 € 
C2509,Africa,Swaziland,Flour,Offline,Medium,5/27/2021,250949895,6/19/2021,505,  152.58 € ,  97.44 € ,"  77,052.90 € ","  49,207.20 € ",  55.14 € 
C7195,Central America and Caribbean,Barbados,Rice,Online,Low,4/9/2022,719551551,4/14/2022,149,  154.06 € ,  90.93 € ,"  22,954.94 € ","  13,548.57 € ",  63.13 € 
C4388,Europe,Sweden,Corn,Online,Critical,10/20/2021,438844430,12/7/2021,2674,  437.20 € ,  263.33 € ,"  1,169,072.80 € ","  704,144.42 € ",  173.87 € 
C7557,Africa,Zambia,Rice,Online,Critical,12/15/2020,755752360,2/3/2021,2773,  154.06 € ,  90.93 € ,"  427,208.38 € ","  252,148.89 € ",  63.13 € 
C8375,Africa,Sierra Leone,Sorghum,Online,Critical,2/1/2021,837511670,2/28/2021,7169,  109.28 € ,  35.84 € ,"  783,428.32 € ","  256,936.96 € ",  73.44 € 
C8216,Africa,Sierra Leone,Corn,Offline,Medium,7/12/2022,821671187,8/11/2022,9619,  437.20 € ,  263.33 € ,"  4,205,426.80 € ","  2,532,971.27 € ",  173.87 € 
C4660,Europe,Andorra,Rice,Online,Medium,4/17/2020,466092240,5/13/2020,5906,  154.06 € ,  90.93 € ,"  909,878.36 € ","  537,032.58 € ",  63.13 € 
C4989,Africa,Seychelles ,Soy,Offline,Medium,8/31/2022,498948657,9/16/2022,8850,  255.28 € ,  159.42 € ,"  2,259,228.00 € ","  1,410,867.00 € ",  95.86 € 
C3687,Europe,Andorra,Sunflower,Online,Low,3/5/2021,368726766,3/24/2021,3299,  668.27 € ,  502.54 € ,"  2,204,622.73 € ","  1,657,879.46 € ",  165.73 € 
C4942,Central America and Caribbean,Costa Rica,Came,Offline,Low,8/15/2020,494225394,9/24/2020,1132,  47.45 € ,  31.79 € ,"  53,713.40 € ","  35,986.28 € ",  15.66 € 
C9145,Africa,Burundi,Corn,Offline,Low,6/25/2020,914555871,8/11/2020,6261,  437.20 € ,  263.33 € ,"  2,737,309.20 € ","  1,648,709.13 € ",  173.87 € 
C8391,Australia and Oceania,Fiji,Sorghum,Online,Medium,1/28/2022,839142024,3/15/2022,9627,  109.28 € ,  35.84 € ,"  1,052,038.56 € ","  345,031.68 € ",  73.44 € 
C8977,North America,Canada,Came,Online,Medium,5/26/2021,897720181,6/2/2021,4206,  47.45 € ,  31.79 € ,"  199,574.70 € ","  133,708.74 € ",  15.66 € 
C8903,Asia,Philippines,Came,Offline,Critical,12/30/2021,890339171,2/9/2022,1,  47.45 € ,  31.79 € ,  47.45 € ,  31.79 € ,  15.66 € 
C2373,Asia,Turkmenistan,Flour,Offline,Low,2/7/2022,237360322,2/24/2022,9049,  152.58 € ,  97.44 € ,"  1,380,696.42 € ","  881,734.56 € ",  55.14 € 
C2294,Europe,Ukraine,Sorghum,Online,High,10/11/2021,229457461,11/26/2021,417,  109.28 € ,  35.84 € ,"  45,569.76 € ","  14,945.28 € ",  73.44 € 
C8776,Asia,Indonesia,Lemon,Online,Medium,6/28/2021,877616918,6/28/2021,5203,  81.73 € ,  56.67 € ,"  425,241.19 € ","  294,854.01 € ",  25.06 € 
C4631,Africa,Sao Tome and Principe,Rice,Offline,Low,9/2/2020,463137519,10/14/2020,1539,  154.06 € ,  90.93 € ,"  237,098.34 € ","  139,941.27 € ",  63.13 € 
C4876,Asia,Indonesia,Lemon,Online,Critical,1/10/2022,487630593,2/25/2022,9584,  81.73 € ,  56.67 € ,"  783,300.32 € ","  543,125.28 € ",  25.06 € 
C7230,Asia,India,Rice,Online,Critical,7/3/2021,723019969,7/27/2021,6531,  154.06 € ,  90.93 € ,"  1,006,165.86 € ","  593,863.83 € ",  63.13 € 
C5615,Africa,Israel,Soy,Online,Medium,3/6/2021,561541974,3/10/2021,1604,  255.28 € ,  159.42 € ,"  409,469.12 € ","  255,709.68 € ",  95.86 € 
C3657,Africa,Qatar,Rice,Online,High,2/4/2022,365745437,2/4/2022,1057,  154.06 € ,  90.93 € ,"  162,841.42 € ","  96,113.01 € ",  63.13 € 
C1184,Africa,Liberia,Sunflower,Offline,High,11/4/2022,118491685,12/14/2022,3178,  668.27 € ,  502.54 € ,"  2,123,762.06 € ","  1,597,072.12 € ",  165.73 € 
C7729,Africa,South Sudan,Sunflower,Online,High,12/25/2020,772954547,2/3/2021,3282,  668.27 € ,  502.54 € ,"  2,193,262.14 € ","  1,649,336.28 € ",  165.73 € 
C2026,Europe,Latvia,Rice,Online,Medium,3/13/2020,202620351,4/11/2020,8719,  154.06 € ,  90.93 € ,"  1,343,249.14 € ","  792,818.67 € ",  63.13 € 
C8512,Central America and Caribbean,Saint Lucia,Orange,Offline,Low,4/12/2020,851287925,5/6/2020,3869,  9.33 € ,  6.92 € ,"  36,097.77 € ","  26,773.48 € ",  2.41 € 
C2830,Africa,Mali,Rice,Offline,Critical,6/5/2021,283068597,6/13/2021,5143,  154.06 € ,  90.93 € ,"  792,330.58 € ","  467,652.99 € ",  63.13 € 
C6323,Europe,Portugal,Came,Offline,Medium,10/23/2022,632386195,12/12/2022,5983,  47.45 € ,  31.79 € ,"  283,893.35 € ","  190,199.57 € ",  15.66 € 
C9539,Asia,Malaysia,Flour,Online,Critical,2/20/2021,953977048,3/22/2021,1863,  152.58 € ,  97.44 € ,"  284,256.54 € ","  181,530.72 € ",  55.14 € 
C3728,Europe,Spain,Corn,Online,Low,9/4/2020,372889983,9/25/2020,5287,  437.20 € ,  263.33 € ,"  2,311,476.40 € ","  1,392,225.71 € ",  173.87 € 
C3344,Europe,Slovenia,Sorghum,Offline,Medium,5/15/2020,334486329,5/22/2020,793,  109.28 € ,  35.84 € ,"  86,659.04 € ","  28,421.12 € ",  73.44 € 
C5544,Africa,Jordan,Rice,Offline,Medium,12/29/2020,554439914,1/8/2021,9946,  154.06 € ,  90.93 € ,"  1,532,280.76 € ","  904,389.78 € ",  63.13 € 
C3687,Central America and Caribbean,Honduras,Sunflower,Online,Medium,11/15/2020,368737065,12/1/2020,6347,  668.27 € ,  502.54 € ,"  4,241,509.69 € ","  3,189,621.38 € ",  165.73 € 
C9836,Africa,Lebanon,Fish,Online,Low,2/28/2020,983676612,4/18/2020,624,  651.21 € ,  524.96 € ,"  406,355.04 € ","  327,575.04 € ",  126.25 € 
C5258,Africa,Tunisia ,Oatmeal,Online,Medium,4/6/2022,525869882,5/22/2022,5439,  205.70 € ,  117.11 € ,"  1,118,802.30 € ","  636,961.29 € ",  88.59 € 
C7922,Europe,Romania,Orange,Offline,High,12/28/2020,792240703,1/29/2021,484,  9.33 € ,  6.92 € ,"  4,515.72 € ","  3,349.28 € ",  2.41 € 
C5000,Europe,Netherlands,Oatmeal,Offline,High,12/30/2021,500025403,2/15/2022,7483,  205.70 € ,  117.11 € ,"  1,539,253.10 € ","  876,334.13 € ",  88.59 € 
C2367,Africa,Azerbaijan,Orange,Online,Low,4/25/2021,236772811,5/11/2021,5191,  9.33 € ,  6.92 € ,"  48,432.03 € ","  35,921.72 € ",  2.41 € 
C2103,Europe,Slovenia,Sunflower,Online,Medium,2/11/2021,210344254,3/15/2021,4394,  668.27 € ,  502.54 € ,"  2,936,378.38 € ","  2,208,160.76 € ",  165.73 € 
C6989,Africa,Chad,Sorghum,Online,Critical,7/12/2022,698913562,8/2/2022,2909,  109.28 € ,  35.84 € ,"  317,895.52 € ","  104,258.56 € ",  73.44 € 
C7009,Australia and Oceania,Nauru,Rice,Online,Medium,5/17/2021,700967061,6/13/2021,585,  154.06 € ,  90.93 € ,"  90,125.10 € ","  53,194.05 € ",  63.13 € 
C1853,Africa,Kenya,Sorghum,Offline,Low,1/8/2021,185303580,2/7/2021,4302,  109.28 € ,  35.84 € ,"  470,122.56 € ","  154,183.68 € ",  73.44 € 
C5410,Central America and Caribbean,Jamaica,Lemon,Online,High,5/20/2022,541034448,6/11/2022,2971,  81.73 € ,  56.67 € ,"  242,819.83 € ","  168,366.57 € ",  25.06 € 
C5275,Europe,Bosnia and Herzegovina,Soy,Offline,Low,6/25/2022,527583491,7/31/2022,2534,  255.28 € ,  159.42 € ,"  646,879.52 € ","  403,970.28 € ",  95.86 € 
C3246,Central America and Caribbean,Antigua and Barbuda ,Lemon,Offline,Critical,8/9/2021,324687039,8/25/2021,965,  81.73 € ,  56.67 € ,"  78,869.45 € ","  54,686.55 € ",  25.06 € 
C1823,Europe,Romania,Corn,Online,Medium,11/13/2021,182393920,12/31/2021,3269,  437.20 € ,  263.33 € ,"  1,429,206.80 € ","  860,825.77 € ",  173.87 € 
C8710,Asia,Kazakhstan,Orange,Offline,Critical,1/29/2020,871065461,2/23/2020,6482,  9.33 € ,  6.92 € ,"  60,477.06 € ","  44,855.44 € ",  2.41 € 
C5313,Africa,Burkina Faso,Fish,Offline,High,7/31/2020,531375491,9/3/2020,4671,  651.21 € ,  524.96 € ,"  3,041,801.91 € ","  2,452,088.16 € ",  126.25 € 
C5243,Central America and Caribbean,Saint Lucia,Oatmeal,Offline,Low,6/1/2022,524310338,6/23/2022,3935,  205.70 € ,  117.11 € ,"  809,429.50 € ","  460,827.85 € ",  88.59 € 
C4811,Central America and Caribbean,Jamaica,Flour,Offline,High,9/23/2020,481168830,10/20/2020,7404,  152.58 € ,  97.44 € ,"  1,129,702.32 € ","  721,445.76 € ",  55.14 € 
C5535,Africa,Bahrain,Sunflower,Online,Medium,7/5/2022,553562295,8/22/2022,239,  668.27 € ,  502.54 € ,"  159,716.53 € ","  120,107.06 € ",  165.73 € 
C9634,Africa,Pakistan,Oatmeal,Offline,Critical,4/11/2022,963414561,5/4/2022,4633,  205.70 € ,  117.11 € ,"  953,008.10 € ","  542,570.63 € ",  88.59 € 
C6529,Central America and Caribbean,Saint Lucia,Oatmeal,Online,Low,9/5/2020,652961957,9/7/2020,4808,  205.70 € ,  117.11 € ,"  989,005.60 € ","  563,064.88 € ",  88.59 € 
C4347,Africa,Angola,Flour,Online,Critical,3/11/2020,434753310,4/7/2020,2021,  152.58 € ,  97.44 € ,"  308,364.18 € ","  196,926.24 € ",  55.14 € 
C7416,Europe,Kosovo,Corn,Online,Low,10/29/2020,741649949,12/18/2020,9556,  437.20 € ,  263.33 € ,"  4,177,883.20 € ","  2,516,381.48 € ",  173.87 € 
C2768,Europe,Georgia,Orange,Offline,Low,8/1/2021,276825702,8/11/2021,7732,  9.33 € ,  6.92 € ,"  72,139.56 € ","  53,505.44 € ",  2.41 € 
C9637,Australia and Oceania,Nauru,Sunflower,Online,Medium,11/6/2021,963766896,11/21/2021,8896,  668.27 € ,  502.54 € ,"  5,944,929.92 € ","  4,470,595.84 € ",  165.73 € 
C2962,Australia and Oceania,Solomon Islands,Fish,Online,Low,11/6/2022,296272361,11/11/2022,2430,  651.21 € ,  524.96 € ,"  1,582,440.30 € ","  1,275,652.80 € ",  126.25 € 
C7884,Asia,Thailand,Soy,Offline,Critical,6/28/2020,788453423,8/4/2020,9744,  255.28 € ,  159.42 € ,"  2,487,448.32 € ","  1,553,388.48 € ",  95.86 € 
C5247,Europe,Russia,Oatmeal,Offline,Medium,2/3/2021,524733912,2/8/2021,9280,  205.70 € ,  117.11 € ,"  1,908,896.00 € ","  1,086,780.80 € ",  88.59 € 
C8098,Australia and Oceania,Samoa ,Orange,Online,Medium,10/18/2022,809850156,11/4/2022,1513,  9.33 € ,  6.92 € ,"  14,116.29 € ","  10,469.96 € ",  2.41 € 
C3188,Australia and Oceania,Vanuatu,Flour,Offline,Low,9/18/2022,318850982,10/6/2022,3946,  152.58 € ,  97.44 € ,"  602,080.68 € ","  384,498.24 € ",  55.14 € 
C9470,Africa,Lesotho,Orange,Offline,High,3/23/2021,947097718,4/10/2021,6116,  9.33 € ,  6.92 € ,"  57,062.28 € ","  42,322.72 € ",  2.41 € 
C1602,Australia and Oceania,Solomon Islands,Came,Online,High,7/14/2020,160264194,7/28/2020,4591,  47.45 € ,  31.79 € ,"  217,842.95 € ","  145,947.89 € ",  15.66 € 
C4443,Asia,Taiwan,Flour,Offline,Critical,5/23/2020,444336736,6/9/2020,7969,  152.58 € ,  97.44 € ,"  1,215,910.02 € ","  776,499.36 € ",  55.14 € 
C7556,Asia,Singapore,Rice,Online,Low,5/19/2022,755614173,6/14/2022,1880,  154.06 € ,  90.93 € ,"  289,632.80 € ","  170,948.40 € ",  63.13 € 
C5707,Africa,Ghana,Rice,Offline,Medium,10/6/2022,570707833,10/7/2022,3985,  154.06 € ,  90.93 € ,"  613,929.10 € ","  362,356.05 € ",  63.13 € 
C3365,Europe,Belarus,Came,Offline,High,7/2/2022,336541545,8/18/2022,8977,  47.45 € ,  31.79 € ,"  425,958.65 € ","  285,378.83 € ",  15.66 € 
C1203,Africa,Lesotho,Flour,Offline,Critical,2/3/2020,120351636,2/26/2020,3578,  152.58 € ,  97.44 € ,"  545,931.24 € ","  348,640.32 € ",  55.14 € 
C9596,Africa,Democratic Republic of the Congo,Oatmeal,Online,Critical,7/30/2021,959686934,9/2/2021,1545,  205.70 € ,  117.11 € ,"  317,806.50 € ","  180,934.95 € ",  88.59 € 
C8124,Europe,San Marino,Orange,Online,Low,12/25/2021,812408769,2/8/2022,8663,  9.33 € ,  6.92 € ,"  80,825.79 € ","  59,947.96 € ",  2.41 € 
C4066,Africa,Mauritius ,Orange,Online,Medium,1/3/2021,406690967,1/11/2021,7749,  9.33 € ,  6.92 € ,"  72,298.17 € ","  53,623.08 € ",  2.41 € 
C9910,Europe,Kosovo,Rice,Online,Medium,8/14/2021,991019856,9/25/2021,3653,  154.06 € ,  90.93 € ,"  562,781.18 € ","  332,167.29 € ",  63.13 € 
C2841,Africa,Tunisia ,Rice,Offline,High,1/15/2020,284194266,1/16/2020,8254,  154.06 € ,  90.93 € ,"  1,271,611.24 € ","  750,536.22 € ",  63.13 € 
C1253,Europe,Czech Republic,Fish,Online,High,6/20/2021,125325524,6/24/2021,5463,  651.21 € ,  524.96 € ,"  3,557,560.23 € ","  2,867,856.48 € ",  126.25 € 
C6238,Australia and Oceania,Federated States of Micronesia,Corn,Offline,Low,7/2/2021,623837459,7/10/2021,6222,  437.20 € ,  263.33 € ,"  2,720,258.40 € ","  1,638,439.26 € ",  173.87 € 
C6094,Europe,Estonia,Sunflower,Offline,Medium,11/8/2021,609466397,12/10/2021,3506,  668.27 € ,  502.54 € ,"  2,342,954.62 € ","  1,761,905.24 € ",  165.73 € 
C7822,Asia,Nepal,Orange,Offline,Low,5/10/2020,782261168,6/15/2020,7318,  9.33 € ,  6.92 € ,"  68,276.94 € ","  50,640.56 € ",  2.41 € 
C5625,Africa,Democratic Republic of the Congo,Came,Offline,Medium,12/15/2020,562583100,1/24/2021,9696,  47.45 € ,  31.79 € ,"  460,075.20 € ","  308,235.84 € ",  15.66 € 
C3411,Asia,Singapore,Flour,Offline,High,11/9/2020,341106021,11/12/2020,9707,  152.58 € ,  97.44 € ,"  1,481,094.06 € ","  945,850.08 € ",  55.14 € 
C1288,Asia,India,Came,Online,High,7/11/2020,128816258,7/12/2020,8448,  47.45 € ,  31.79 € ,"  400,857.60 € ","  268,561.92 € ",  15.66 € 
C9070,Africa,Angola,Oatmeal,Offline,Medium,4/4/2022,907012641,5/19/2022,4051,  205.70 € ,  117.11 € ,"  833,290.70 € ","  474,412.61 € ",  88.59 € 
C5773,Asia,Kyrgyzstan,Soy,Online,Critical,3/5/2020,577306497,3/12/2020,6676,  255.28 € ,  159.42 € ,"  1,704,249.28 € ","  1,064,287.92 € ",  95.86 € 
C7116,Africa,Burundi,Sunflower,Offline,Critical,8/31/2021,711621654,9/2/2021,3516,  668.27 € ,  502.54 € ,"  2,349,637.32 € ","  1,766,930.64 € ",  165.73 € 
C7021,Africa,South Africa,Fish,Online,Medium,3/23/2020,702194440,3/30/2020,3794,  651.21 € ,  524.96 € ,"  2,470,690.74 € ","  1,991,698.24 € ",  126.25 € 
C9115,Europe,Georgia,Oatmeal,Offline,Low,8/14/2022,911573684,9/19/2022,3765,  205.70 € ,  117.11 € ,"  774,460.50 € ","  440,919.15 € ",  88.59 € 
C4226,Africa,The Gambia,Came,Offline,Low,9/19/2021,422620713,10/5/2021,1715,  47.45 € ,  31.79 € ,"  81,376.75 € ","  54,519.85 € ",  15.66 € 
C1885,Asia,Nepal,Sunflower,Online,Critical,10/18/2020,188509356,10/31/2020,2963,  668.27 € ,  502.54 € ,"  1,980,084.01 € ","  1,489,026.02 € ",  165.73 € 
C7827,Europe,Albania,Rice,Online,Medium,9/7/2020,782725942,9/15/2020,4855,  154.06 € ,  90.93 € ,"  747,961.30 € ","  441,465.15 € ",  63.13 € 
C1490,Central America and Caribbean,Dominica,Fish,Online,Critical,3/4/2021,149069297,3/22/2021,1772,  651.21 € ,  524.96 € ,"  1,153,944.12 € ","  930,229.12 € ",  126.25 € 
C3516,Africa,Oman,Came,Online,Medium,6/16/2022,351650750,7/9/2022,126,  47.45 € ,  31.79 € ,"  5,978.70 € ","  4,005.54 € ",  15.66 € 
C8248,Africa,Ethiopia,Oatmeal,Online,Medium,11/6/2020,824894130,12/20/2020,3359,  205.70 € ,  117.11 € ,"  690,946.30 € ","  393,372.49 € ",  88.59 € 
C6235,Central America and Caribbean,Saint Kitts and Nevis ,Came,Online,High,8/21/2021,623535764,9/1/2021,6944,  47.45 € ,  31.79 € ,"  329,492.80 € ","  220,749.76 € ",  15.66 € 
C6726,Africa,The Gambia,Rice,Online,Medium,7/5/2020,672624480,8/22/2020,3386,  154.06 € ,  90.93 € ,"  521,647.16 € ","  307,888.98 € ",  63.13 € 
C6175,Africa,Rwanda,Corn,Online,Medium,2/15/2022,617521607,3/24/2022,7221,  437.20 € ,  263.33 € ,"  3,157,021.20 € ","  1,901,505.93 € ",  173.87 € 
C1739,Asia,Japan,Orange,Offline,Critical,7/19/2021,173900973,7/19/2021,17,  9.33 € ,  6.92 € ,  158.61 € ,  117.64 € ,  2.41 € 
C4777,Europe,Ireland,Rice,Online,Low,10/24/2022,477748906,11/18/2022,5373,  154.06 € ,  90.93 € ,"  827,764.38 € ","  488,566.89 € ",  63.13 € 
C9353,Europe,Andorra,Soy,Offline,Medium,5/11/2020,935364234,6/14/2020,3918,  255.28 € ,  159.42 € ,"  1,000,187.04 € ","  624,607.56 € ",  95.86 € 
C5733,Asia,Kazakhstan,Flour,Online,Critical,6/15/2020,573358285,6/29/2020,8313,  152.58 € ,  97.44 € ,"  1,268,397.54 € ","  810,018.72 € ",  55.14 € 
C2886,Europe,Italy,Rice,Offline,High,8/17/2022,288654887,9/29/2022,8251,  154.06 € ,  90.93 € ,"  1,271,149.06 € ","  750,263.43 € ",  63.13 € 
C5984,Africa,Tanzania,Flour,Offline,Low,2/1/2021,598490369,2/7/2021,5455,  152.58 € ,  97.44 € ,"  832,323.90 € ","  531,535.20 € ",  55.14 € 
C2904,Central America and Caribbean,Antigua and Barbuda ,Sorghum,Offline,Critical,6/15/2020,290413558,7/19/2020,8680,  109.28 € ,  35.84 € ,"  948,550.40 € ","  311,091.20 € ",  73.44 € 
C4722,Africa,Qatar,Corn,Online,Medium,1/13/2020,472285783,1/27/2020,8713,  437.20 € ,  263.33 € ,"  3,809,323.60 € ","  2,294,394.29 € ",  173.87 € 
C5222,Africa,Jordan,Meat,Offline,Medium,12/16/2020,522280871,1/12/2021,3371,  421.89 € ,  364.69 € ,"  1,422,191.19 € ","  1,229,369.99 € ",  57.20 € 
C3388,Central America and Caribbean,El Salvador,Sunflower,Online,Low,11/27/2021,338885152,12/11/2021,2502,  668.27 € ,  502.54 € ,"  1,672,011.54 € ","  1,257,355.08 € ",  165.73 € 
C7908,Australia and Oceania,Tonga,Sunflower,Offline,Low,7/12/2020,790897452,7/17/2020,2986,  668.27 € ,  502.54 € ,"  1,995,454.22 € ","  1,500,584.44 € ",  165.73 € 
C5674,Africa,Madagascar,Meat,Offline,High,8/6/2020,567429101,9/19/2020,3735,  421.89 € ,  364.69 € ,"  1,575,759.15 € ","  1,362,117.15 € ",  57.20 € 
C2279,Africa,Seychelles ,Soy,Offline,Medium,12/29/2021,227903926,1/10/2022,691,  255.28 € ,  159.42 € ,"  176,398.48 € ","  110,159.22 € ",  95.86 € 
C8520,Africa,Swaziland,Came,Offline,Medium,2/23/2022,852058255,2/28/2022,1827,  47.45 € ,  31.79 € ,"  86,691.15 € ","  58,080.33 € ",  15.66 € 
C8899,Australia and Oceania,Tonga,Oatmeal,Online,Critical,4/25/2020,889940917,4/30/2020,2149,  205.70 € ,  117.11 € ,"  442,049.30 € ","  251,669.39 € ",  88.59 € 
C2119,Africa,Azerbaijan,Came,Offline,Medium,11/16/2021,211913239,11/27/2021,8692,  47.45 € ,  31.79 € ,"  412,435.40 € ","  276,318.68 € ",  15.66 € 
C5586,Africa,Madagascar,Oatmeal,Offline,Critical,8/10/2022,558649051,8/15/2022,5523,  205.70 € ,  117.11 € ,"  1,136,081.10 € ","  646,798.53 € ",  88.59 € 
C5911,Africa,Iran,Soy,Online,High,7/16/2021,591134679,8/23/2021,8743,  255.28 € ,  159.42 € ,"  2,231,913.04 € ","  1,393,809.06 € ",  95.86 € 
C8406,Australia and Oceania,New Zealand,Corn,Offline,Low,5/27/2022,840668952,7/10/2022,1479,  437.20 € ,  263.33 € ,"  646,618.80 € ","  389,465.07 € ",  173.87 € 
C5588,Africa,Democratic Republic of the Congo,Sunflower,Online,Critical,9/29/2020,558863198,10/23/2020,8894,  668.27 € ,  502.54 € ,"  5,943,593.38 € ","  4,469,590.76 € ",  165.73 € 
C8676,Europe,Lithuania,Soy,Offline,Low,7/12/2022,867641246,7/27/2022,3180,  255.28 € ,  159.42 € ,"  811,790.40 € ","  506,955.60 € ",  95.86 € 
C7092,Africa,Seychelles ,Oatmeal,Online,Low,9/4/2022,709239423,9/24/2022,8561,  205.70 € ,  117.11 € ,"  1,760,997.70 € ","  1,002,578.71 € ",  88.59 € 
C8962,Europe,Croatia,Oatmeal,Online,Critical,10/20/2020,896206557,11/16/2020,6291,  205.70 € ,  117.11 € ,"  1,294,058.70 € ","  736,739.01 € ",  88.59 € 
C9614,Africa,Swaziland,Soy,Online,Critical,8/26/2022,961403977,10/5/2022,9656,  255.28 € ,  159.42 € ,"  2,464,983.68 € ","  1,539,359.52 € ",  95.86 € 
C5080,Asia,Singapore,Flour,Online,High,6/27/2021,508005511,8/15/2021,8975,  152.58 € ,  97.44 € ,"  1,369,405.50 € ","  874,524.00 € ",  55.14 € 
C5594,Europe,Germany,Orange,Online,Critical,6/5/2022,559497487,6/14/2022,6595,  9.33 € ,  6.92 € ,"  61,531.35 € ","  45,637.40 € ",  2.41 € 
C4096,Europe,Norway,Corn,Online,Low,12/20/2020,409678733,1/2/2021,1896,  437.20 € ,  263.33 € ,"  828,931.20 € ","  499,273.68 € ",  173.87 € 
C7726,Asia,Malaysia,Corn,Online,Medium,8/10/2021,772660577,8/26/2021,6290,  437.20 € ,  263.33 € ,"  2,749,988.00 € ","  1,656,345.70 € ",  173.87 € 
C6328,Europe,Austria,Came,Online,Critical,1/29/2022,632866847,2/12/2022,8219,  47.45 € ,  31.79 € ,"  389,991.55 € ","  261,282.01 € ",  15.66 € 
C3950,Asia,Malaysia,Flour,Online,Medium,7/10/2020,395033872,7/23/2020,8156,  152.58 € ,  97.44 € ,"  1,244,442.48 € ","  794,720.64 € ",  55.14 € 
C5342,Africa,Lesotho,Lemon,Offline,High,8/20/2022,534210479,8/29/2022,3607,  81.73 € ,  56.67 € ,"  294,800.11 € ","  204,408.69 € ",  25.06 € 
C2457,Africa,Benin,Orange,Offline,High,3/18/2020,245757997,3/30/2020,4107,  9.33 € ,  6.92 € ,"  38,318.31 € ","  28,420.44 € ",  2.41 € 
C5953,Europe,Greece,Fish,Offline,Low,3/5/2021,595350253,3/24/2021,6225,  651.21 € ,  524.96 € ,"  4,053,782.25 € ","  3,267,876.00 € ",  126.25 € 
C4689,Europe,Lithuania,Oatmeal,Offline,Low,6/3/2022,468973577,7/13/2022,8558,  205.70 € ,  117.11 € ,"  1,760,380.60 € ","  1,002,227.38 € ",  88.59 € 
C6229,Africa,Comoros,Meat,Offline,High,9/2/2022,622926795,9/26/2022,6736,  421.89 € ,  364.69 € ,"  2,841,851.04 € ","  2,456,551.84 € ",  57.20 € 
C5338,Asia,Myanmar,Sunflower,Offline,Medium,1/17/2021,533821237,2/21/2021,8421,  668.27 € ,  502.54 € ,"  5,627,501.67 € ","  4,231,889.34 € ",  165.73 € 
C6485,Africa,Ethiopia,Lemon,Online,Low,5/14/2021,648580729,6/4/2021,8306,  81.73 € ,  56.67 € ,"  678,849.38 € ","  470,701.02 € ",  25.06 € 
C1344,Africa,Guinea,Oatmeal,Offline,Critical,2/16/2022,134441602,4/5/2022,3112,  205.70 € ,  117.11 € ,"  640,138.40 € ","  364,446.32 € ",  88.59 € 
C9289,Central America and Caribbean,Saint Lucia,Corn,Offline,Low,10/21/2020,928952682,11/5/2020,6597,  437.20 € ,  263.33 € ,"  2,884,208.40 € ","  1,737,188.01 € ",  173.87 € 
C9899,Africa,Eritrea,Fish,Offline,Medium,12/27/2020,989975297,2/7/2021,4545,  651.21 € ,  524.96 € ,"  2,959,749.45 € ","  2,385,943.20 € ",  126.25 € 
C1456,Africa,Niger,Lemon,Offline,Low,5/21/2022,145683276,6/18/2022,9774,  81.73 € ,  56.67 € ,"  798,829.02 € ","  553,892.58 € ",  25.06 € 
C5445,Central America and Caribbean,Barbados,Corn,Online,Medium,3/29/2022,544562947,5/11/2022,7132,  437.20 € ,  263.33 € ,"  3,118,110.40 € ","  1,878,069.56 € ",  173.87 € 
C8054,Australia and Oceania,Tonga,Flour,Offline,Critical,6/30/2022,805413138,8/10/2022,8501,  152.58 € ,  97.44 € ,"  1,297,082.58 € ","  828,337.44 € ",  55.14 € 
C9673,Asia,Indonesia,Came,Offline,Low,8/19/2022,967345178,9/29/2022,7789,  47.45 € ,  31.79 € ,"  369,588.05 € ","  247,612.31 € ",  15.66 € 
C2397,Asia,Indonesia,Sorghum,Online,High,2/7/2021,239782893,3/28/2021,5941,  109.28 € ,  35.84 € ,"  649,232.48 € ","  212,925.44 € ",  73.44 € 
C1524,Africa,Lebanon,Lemon,Offline,Critical,6/27/2022,152462613,8/1/2022,5930,  81.73 € ,  56.67 € ,"  484,658.90 € ","  336,053.10 € ",  25.06 € 
C5054,Africa,Afghanistan,Sorghum,Online,Critical,10/1/2021,505433166,10/9/2021,7760,  109.28 € ,  35.84 € ,"  848,012.80 € ","  278,118.40 € ",  73.44 € 
C7190,Europe,Hungary,Orange,Offline,Low,11/4/2022,719055879,12/14/2022,3468,  9.33 € ,  6.92 € ,"  32,356.44 € ","  23,998.56 € ",  2.41 € 
C2840,Africa,Gabon,Corn,Offline,Medium,2/11/2020,284004580,3/22/2020,2121,  437.20 € ,  263.33 € ,"  927,301.20 € ","  558,522.93 € ",  173.87 € 
C1112,Asia,Mongolia,Fish,Offline,Medium,8/7/2022,111265599,9/7/2022,4818,  651.21 € ,  524.96 € ,"  3,137,529.78 € ","  2,529,257.28 € ",  126.25 € 
C2821,North America,Canada,Soy,Offline,Low,2/28/2021,282137763,3/25/2021,9689,  255.28 € ,  159.42 € ,"  2,473,407.92 € ","  1,544,620.38 € ",  95.86 € 
